Start Date,1/1/00,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,USDKRW Curncy,,,,,,USDJPY Curncy,,,,,,USDCNY Curncy,,,,,,USDEUR Curncy,,,,,
,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day
Dates,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D
4月20日2000年,1108.95,#N/A N/A,40.45,41.72,39.78,35.68,105.77,#N/A N/A,50.02,48.79,53.15,75.02,8.2791,#N/A N/A,50.8638,52.0757,48.1318,37.1996,1.0668,#N/A N/A,65.0145,61.1498,69.2054,85.68
4月21日2000年,1108.45,#N/A N/A,39.84,41.47,38.77,31.1,105.77,#N/A N/A,50.02,48.79,53.15,75.02,8.2785,#N/A N/A,42.8733,47.895,36.9814,16.4306,1.0655,#N/A N/A,63.9326,60.6736,67.3859,77.1731
4月24日2000年,1108.75,#N/A N/A,40.42,41.69,39.8,38.24,105.78,#N/A N/A,50.09,48.82,53.26,75.36,8.2786,#N/A N/A,44.4399,48.6064,39.6048,26.6664,1.0661,#N/A N/A,64.2285,60.8192,67.8252,78.6413
4月25日2000年,1108.25,#N/A N/A,39.74,41.42,38.58,30.37,106.31,#N/A N/A,53.61,50.36,59.01,88.26,8.2791,#N/A N/A,51.5885,51.9963,51.0638,61.7779,1.086,#N/A N/A,72.3348,65.2375,78.5858,94.9142
4月26日2000年,1108.05,#N/A N/A,39.45,41.31,38.05,27.04,106.27,#N/A N/A,53.31,50.24,58.4,83.32,8.2795,#N/A N/A,56.4194,54.481,58.2013,75.7251,1.0828,#N/A N/A,69.6033,64.0363,74.1025,80.1795
4月27日2000年,1109.75,#N/A N/A,43.21,42.64,45.2,69.6,106.43,#N/A N/A,54.43,50.71,60.25,87.51,8.2798,#N/A N/A,59.6699,56.2385,62.7816,82.79,1.099,#N/A N/A,74.7928,67.1993,80.4535,90.9033
4月28日2000年,1109.75,#N/A N/A,43.21,42.64,45.2,69.6,108.18,#N/A N/A,64.48,55.53,74.3,97.56,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.0966,#N/A N/A,72.8096,66.3056,77.2943,81.1468
5月1日2000年,1110,#N/A N/A,43.81,42.85,46.35,74.52,108.76,#N/A N/A,67.07,56.97,77.3,98.26,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.0919,#N/A N/A,68.9536,64.5659,71.1398,61.6956
5月2日2000年,1109.8,#N/A N/A,43.42,42.72,45.49,62.41,108.41,#N/A N/A,64.03,55.84,71.63,78.07,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.0989,#N/A N/A,71.3843,65.9426,74.5369,75.0543
5月3日2000年,1109.9,#N/A N/A,43.69,42.81,46.06,66.49,109.02,#N/A N/A,66.85,57.36,75.2,85.73,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.1176,#N/A N/A,76.6449,69.2448,81.1908,89.5951
5月4日2000年,1111.25,#N/A N/A,47.36,43.99,53.38,89.53,108.03,#N/A N/A,58.8,54.22,61.17,46.32,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.1242,#N/A N/A,78.1703,70.2964,82.9589,92.0488
5月5日2000年,1111.15,#N/A N/A,47.12,43.92,52.78,83.18,108.56,#N/A N/A,61.48,55.57,65.09,60.79,8.2799,#N/A N/A,60.7216,56.8134,64.2506,84.9762,1.1148,#N/A N/A,71.0527,66.925,72.0993,61.2109
5月8日2000年,1109.65,#N/A N/A,43.48,42.87,44.4,32.03,109,#N/A N/A,63.59,56.66,68.1,70.65,8.2798,#N/A N/A,58.3481,55.9131,59.4903,34.7269,1.114,#N/A N/A,70.4646,66.6436,71.2069,58.7004
5月9日2000年,1109.25,#N/A N/A,42.54,42.59,42.38,25.71,109.19,#N/A N/A,64.49,57.14,69.38,74.76,8.279,#N/A N/A,43.6491,49.4304,35.6913,4.2894,1.1019,#N/A N/A,62.0939,62.5299,58.8184,30.4067
5月10日2000年,1109.1,#N/A N/A,42.17,42.48,41.59,23.14,109.53,#N/A N/A,66.12,57.98,71.67,81.65,8.2785,#N/A N/A,37.3209,45.9833,27.8559,2.3546,1.1028,#N/A N/A,62.4512,62.707,59.4094,33.9582
5月11日2000年,1112.5,#N/A N/A,52.28,45.72,60.53,82.52,108.52,#N/A N/A,57.68,54.66,57.33,36.83,8.2782,#N/A N/A,34.1242,44.0755,24.2608,1.6747,1.1091,#N/A N/A,64.9423,63.9414,63.5304,56.9997
5月12日2000年,1114.5,#N/A N/A,57.04,47.52,67.5,89.61,108.47,#N/A N/A,57.29,54.5,56.7,35.38,8.2778,#N/A N/A,30.3869,41.6898,20.3259,1.0617,1.0873,#N/A N/A,52.0695,57.1682,45.534,20.278
5月15日2000年,1114.75,#N/A N/A,57.61,47.74,68.29,90.34,109.3,#N/A N/A,61.89,56.68,64.09,67.29,8.2777,#N/A N/A,29.5165,41.1143,19.4392,0.9335,1.0975,#N/A N/A,56.422,59.2571,52.6015,45.1008
5月16日2000年,1114.55,#N/A N/A,56.96,47.57,66.83,83.28,109.66,#N/A N/A,63.72,57.59,66.85,75.24,8.2777,#N/A N/A,29.5165,41.1143,19.4392,0.9335,1.1107,#N/A N/A,61.3176,61.7543,60.133,65.7825
5月17日2000年,1115.25,#N/A N/A,58.71,48.23,69.4,88.15,109.32,#N/A N/A,60.76,56.43,61.8,55.97,8.2768,#N/A N/A,22.7232,36.2891,12.986,0.271,1.1162,#N/A N/A,63.1739,62.7387,62.8965,72.3036
5月18日2000年,1118.5,#N/A N/A,65.71,51.18,78.22,96.08,108.65,#N/A N/A,55.3,54.21,52.94,31.85,8.2773,#N/A N/A,32.0762,40.3148,27.9375,37.3322,1.1178,#N/A N/A,63.7194,63.0251,63.7196,74.4301
5月19日2000年,1122.7,#N/A N/A,72.25,54.64,84.65,98.3,106.98,#N/A N/A,44.56,49.21,37.75,12.2,8.2768,#N/A N/A,28.3774,37.8412,23.4118,23.9704,1.1142,#N/A N/A,61.5117,61.9173,60.3319,59.1127
5月22日2000年,1131.5,#N/A N/A,80.6,60.68,90.95,99.39,107.14,#N/A N/A,45.65,49.67,39.62,19.35,8.277,#N/A N/A,31.7668,39.3803,28.6155,37.4113,1.1073,#N/A N/A,57.4063,59.8323,54.1268,37.139
5月23日2000年,1133.5,#N/A N/A,81.93,61.87,91.81,99.5,106.42,#N/A N/A,41.68,47.66,34.4,12.48,8.2768,#N/A N/A,30.2264,38.3968,26.5835,29.57,1.1024,#N/A N/A,54.6185,58.3878,50.0171,26.6044
5月24日2000年,1132.5,#N/A N/A,79.01,60.91,87.16,87.72,107.8,#N/A N/A,50.55,51.55,48.92,56.67,8.2769,#N/A N/A,32.0018,39.1824,29.4034,39.1375,1.1057,#N/A N/A,56.1625,59.0761,52.7361,42.9515
5月25日2000年,1129.9,#N/A N/A,71.85,58.48,75.9,60.01,107.35,#N/A N/A,47.99,50.29,45.24,45.45,8.2773,#N/A N/A,38.7191,42.2309,39.807,66.4681,1.0971,#N/A N/A,51.2672,56.5542,45.4823,22.9607
5月26日2000年,1136,#N/A N/A,77.1,62.15,82.03,81.06,107.15,#N/A N/A,46.85,49.73,43.61,40.15,8.2771,#N/A N/A,36.7636,41.1636,36.7598,49.7221,1.0742,#N/A N/A,41.0152,50.6035,32.2103,8.031
5月29日2000年,1137.3,#N/A N/A,78.04,62.87,83.06,83.79,107.04,#N/A N/A,46.2,49.42,42.65,36.62,8.2768,#N/A N/A,33.9904,39.6104,32.5546,31.7335,1.0792,#N/A N/A,43.6642,51.7503,36.7443,24.1778
5月30日2000年,1135.5,#N/A N/A,73.54,61.2,76.24,64.5,106.55,#N/A N/A,43.33,48.03,38.43,23.08,8.2777,#N/A N/A,46.9251,45.941,51.3414,74.0236,1.0752,#N/A N/A,42.0377,50.7748,34.658,19.9704
5月31日2000年,1129.45,#N/A N/A,60.84,56.01,58.17,29.85,107.66,#N/A N/A,50.8,51.24,50.83,65.91,8.2773,#N/A N/A,42.9014,43.8286,45.065,52.3879,1.0661,#N/A N/A,38.5221,48.618,30.2607,12.5298
6月1日2000年,1132.5,#N/A N/A,64.2,57.87,63.12,50.11,108.52,#N/A N/A,55.68,53.54,58.17,79.3,8.2771,#N/A N/A,41.008,42.8104,42.1655,42.9687,1.0739,#N/A N/A,42.9279,50.483,37.8629,40.86
6月2日2000年,1125.1,#N/A N/A,52.45,52.32,47.7,24.43,108.03,#N/A N/A,52.49,52.09,53.09,59.37,8.2771,#N/A N/A,41.008,42.8104,42.1655,42.9687,1.0567,#N/A N/A,36.6847,46.6226,29.8033,19.7267
6月5日2000年,1118.5,#N/A N/A,44.61,48.06,38.31,14.49,107.33,#N/A N/A,48.23,50.09,46.55,38.59,8.277,#N/A N/A,39.9847,42.2848,40.5159,35.7396,1.055,#N/A N/A,36.1255,46.2609,29.1142,18.3217
6月6日2000年,1116.5,#N/A N/A,42.53,46.87,35.9,12.23,105.8,#N/A N/A,40.5,46.08,35.74,17.97,8.2773,#N/A N/A,44.4621,44.4032,47.454,63.4279,1.0473,#N/A N/A,33.6252,44.6383,26.0456,12.3473
6月7日2000年,1113.25,#N/A N/A,39.33,44.99,32.19,8.86,105.32,#N/A N/A,38.42,44.91,33.03,14.36,8.2773,#N/A N/A,44.4621,44.4032,47.454,63.4279,1.0393,#N/A N/A,31.2085,43.0166,23.1889,8.1868
6月8日2000年,1115.5,#N/A N/A,42.56,46.52,37.24,29.14,105.84,#N/A N/A,41.9,46.43,38.69,35.44,8.2775,#N/A N/A,47.491,45.822,52.1619,77.7854,1.046,#N/A N/A,35.3963,44.7554,30.3831,35.4926
6月9日2000年,1115,#N/A N/A,42.02,46.23,36.56,27.13,106.91,#N/A N/A,48.37,49.41,48.73,63.31,8.2772,#N/A N/A,43.6459,44.0766,45.3112,41.3025,1.0487,#N/A N/A,37.0592,45.4494,33.2188,45.3223
6月12日2000年,1113.38,#N/A N/A,40.26,45.26,34.28,20.31,106.85,#N/A N/A,48.05,49.25,48.23,61.09,8.2771,#N/A N/A,42.4132,43.5052,43.1843,33.4566,1.0484,#N/A N/A,36.9454,45.3839,33.0505,44.1997
6月13日2000年,1114.15,#N/A N/A,41.52,45.82,36.4,32.42,106.93,#N/A N/A,48.54,49.47,49.01,63.64,8.277,#N/A N/A,41.1612,42.9295,41.0183,26.0374,1.0421,#N/A N/A,34.5465,44.0056,29.5179,24.8287
6月14日2000年,1114.5,#N/A N/A,42.11,46.08,37.43,38.76,106.63,#N/A N/A,46.75,48.64,46.08,46.51,8.2768,#N/A N/A,38.7007,41.7854,36.8586,15.6356,1.044,#N/A N/A,35.8983,44.5311,31.9845,37.2663
6月15日2000年,1114.75,#N/A N/A,42.56,46.26,38.24,44.36,106.46,#N/A N/A,45.72,48.16,44.38,37.85,8.2768,#N/A N/A,38.7007,41.7854,36.8586,15.6356,1.0474,#N/A N/A,38.352,45.4784,36.461,56.5593
6月16日2000年,1116.3,#N/A N/A,45.4,47.45,43.33,69.92,106.41,#N/A N/A,45.4,48.02,43.85,34.97,8.2768,#N/A N/A,38.7007,41.7854,36.8586,15.6356,1.0363,#N/A N/A,33.8028,42.9984,29.3631,22.5693
6月19日2000年,1122,#N/A N/A,54.33,51.51,57.74,91.49,105.91,#N/A N/A,42.25,46.6,38.62,16.35,8.2768,#N/A N/A,38.7007,41.7854,36.8586,15.6356,1.0453,#N/A N/A,40.0157,45.4916,40.0147,55.2656
6月20日2000年,1119.1,#N/A N/A,49.86,49.5,50.4,59.13,105.53,#N/A N/A,39.97,45.53,35.05,10.18,8.277,#N/A N/A,43.2626,43.5095,45.682,72.0874,1.0473,#N/A N/A,41.3334,46.0342,42.194,60.7853
6月21日2000年,1119.25,#N/A N/A,50.09,49.6,50.77,60.22,105.55,#N/A N/A,40.16,45.6,35.41,12.78,8.2772,#N/A N/A,47.4724,45.1888,53.0612,86.0695,1.0591,#N/A N/A,48.5189,49.1254,53.4248,81.2548
6月22日2000年,1118.75,#N/A N/A,49.28,49.25,49.41,53.13,104.57,#N/A N/A,34.6,42.9,27.24,4.08,8.2771,#N/A N/A,45.6486,44.5045,49.2943,62.5644,1.0689,#N/A N/A,53.6017,51.5116,60.5805,88.6411
6月23日2000年,1119.25,#N/A N/A,50.15,49.62,50.89,60.17,104.75,#N/A N/A,36.34,43.54,30.55,19.22,8.2769,#N/A N/A,42.16,43.1525,42.5049,34.3896,1.0685,#N/A N/A,53.3701,51.4097,60.1561,86.553
6月26日2000年,1118,#N/A N/A,47.95,48.7,47.02,38.49,105.66,#N/A N/A,44.4,46.64,44.83,63.23,8.2773,#N/A N/A,50.335,46.5143,56.1071,72.0925,1.0673,#N/A N/A,52.6352,51.0963,58.7667,78.2574
6月27日2000年,1118.2,#N/A N/A,48.34,48.85,47.73,43.39,105.36,#N/A N/A,42.49,45.78,41.65,49.81,8.2774,#N/A N/A,52.1556,47.32,58.8454,77.0402,1.0572,#N/A N/A,46.7954,48.5207,48.2208,35.41
6月28日2000年,1116.1,#N/A N/A,44.55,47.28,41.17,19.25,105.57,#N/A N/A,44.3,46.49,44.74,58.96,8.2775,#N/A N/A,53.9726,48.1283,61.5444,81.8634,1.0637,#N/A N/A,50.5945,50.1922,54.1747,57.7442
6月29日2000年,1114.7,#N/A N/A,42.19,46.24,37.32,12.37,105.32,#N/A N/A,42.58,45.75,41.78,44.48,8.278,#N/A N/A,61.7871,51.9423,71.9077,92.9581,1.0504,#N/A N/A,43.716,46.9644,42.8364,28.0136
6月30日2000年,1115.03,#N/A N/A,42.96,46.53,38.84,22.2,106.12,#N/A N/A,49.34,48.47,52.97,74.52,8.2782,#N/A N/A,64.3913,53.3614,74.946,94.8488,1.0499,#N/A N/A,43.4767,46.8473,42.4606,27.2232
7月3日2000年,1113.8,#N/A N/A,40.78,45.6,35.26,13.64,105.69,#N/A N/A,46.19,47.16,47.46,51.89,8.2786,#N/A N/A,68.9492,56.0465,79.8495,97.1469,1.0524,#N/A N/A,45.095,47.5244,45.1668,39.9338
7月4日2000年,1113.49,#N/A N/A,40.22,45.36,34.36,11.91,106.1,#N/A N/A,49.5,48.53,52.74,66.46,8.2789,#N/A N/A,71.8585,57.926,82.7055,98.1003,1.0512,#N/A N/A,44.4373,47.2257,44.0481,35.4731
7月5日2000年,1117,#N/A N/A,48.72,48.49,50.43,72.13,106.96,#N/A N/A,55.66,51.29,61.8,82.82,8.2787,#N/A N/A,67.3293,56.2667,74.7587,73.5289,1.0499,#N/A N/A,43.6939,46.8953,42.7574,30.0234
7月6日2000年,1117,#N/A N/A,48.72,48.49,50.43,72.13,107.44,#N/A N/A,58.69,52.74,65.9,87.8,8.2791,#N/A N/A,71.2344,58.7135,79.2456,84.8859,1.0519,#N/A N/A,45.2126,47.48,45.5203,48.3389
7月7日2000年,1118.5,#N/A N/A,52.09,49.8,56.23,83.18,107.91,#N/A N/A,61.46,54.14,69.51,91.45,8.2793,#N/A N/A,72.9739,59.8747,81.1322,88.5653,1.0544,#N/A N/A,47.1321,48.2173,48.9831,65.3457
7月10日2000年,1119,#N/A N/A,53.2,50.24,58.07,85.96,107.01,#N/A N/A,53.98,51.15,56.6,49.22,8.2795,#N/A N/A,74.6262,61.0091,82.8827,91.6239,1.0468,#N/A N/A,42.2822,46.1786,40.2365,26.1262
7月11日2000年,1116.35,#N/A N/A,47.01,47.95,46.44,37.12,107.12,#N/A N/A,54.71,51.49,57.69,53.18,8.2794,#N/A N/A,72.2477,60.1298,78.7719,76.3142,1.0496,#N/A N/A,44.5462,47.0322,44.3548,44.5259
7月12日2000年,1115.5,#N/A N/A,45.19,47.23,43.31,29.15,108.09,#N/A N/A,60.6,54.37,66.06,76.96,8.2795,#N/A N/A,73.1687,60.7155,79.8938,81.061,1.0611,#N/A N/A,52.7448,50.3758,57.7934,78.1119
7月13日2000年,1110.55,#N/A N/A,36.37,43.34,30.04,10.14,108.13,#N/A N/A,60.83,54.49,66.37,77.67,8.2791,#N/A N/A,64.0174,57.2362,64.5438,36.8048,1.067,#N/A N/A,56.3134,51.9845,62.9569,85.0688
7月14日2000年,1112.8,#N/A N/A,41.92,45.46,39.51,37.8,107.72,#N/A N/A,57.2,53.06,60.07,52.89,8.2796,#N/A N/A,69.2026,60.1865,72.0858,68.7721,1.0655,#N/A N/A,55.1726,51.545,60.8284,75.8724
7月17日2000年,1112.85,#N/A N/A,42.04,45.5,39.72,38.43,108,#N/A N/A,59,53.91,62.78,64.49,8.2791,#N/A N/A,59.9059,56.1772,58.1665,39.1023,1.0677,#N/A N/A,56.5624,52.1587,62.8981,80.5081
7月18日2000年,1113.6,#N/A N/A,43.93,46.22,42.97,49.88,108.14,#N/A N/A,59.91,54.34,64.16,70.03,8.2796,#N/A N/A,64.9734,59.0024,65.6322,63.0281,1.0813,#N/A N/A,63.9942,55.7429,72.8677,92.9926
7月19日2000年,1112.2,#N/A N/A,41.23,45.07,38.6,32.8,108.29,#N/A N/A,60.91,54.81,65.68,76.03,8.2796,#N/A N/A,64.9734,59.0024,65.6322,63.0281,1.0815,#N/A N/A,64.0915,55.7932,72.9878,93.0903
7月20日2000年,1111.55,#N/A N/A,40,44.55,36.65,26.48,107.67,#N/A N/A,54.83,52.52,54.84,33.91,8.2796,#N/A N/A,64.9734,59.0024,65.6322,63.0281,1.0717,#N/A N/A,56.0929,52.7493,58.6729,45.9935
7月21日2000年,1112.8,#N/A N/A,43.49,45.81,42.88,52.74,108.92,#N/A N/A,62.87,56.32,67.14,75.3,8.2795,#N/A N/A,62.9849,58.172,62.4581,49.8168,1.0673,#N/A N/A,52.9007,51.4456,53.3845,34.305
7月24日2000年,1114.05,#N/A N/A,46.82,47.06,48.57,69.22,108.78,#N/A N/A,61.55,55.8,64.91,68.13,8.2798,#N/A N/A,66.3155,59.9224,67.7259,74.1755,1.071,#N/A N/A,55.2091,52.4675,57.047,50.252
7月25日2000年,1115.5,#N/A N/A,50.46,48.48,54.49,80.85,109.12,#N/A N/A,63.56,56.8,67.83,76.34,8.2797,#N/A N/A,64.2405,59.07,64.3404,59.6891,1.0655,#N/A N/A,51.1926,50.8227,50.422,32.6047
7月26日2000年,1115.3,#N/A N/A,49.95,48.3,53.53,74.99,109.19,#N/A N/A,63.97,57.01,68.44,78.08,8.2796,#N/A N/A,62.1463,58.2134,60.9147,46.1651,1.0607,#N/A N/A,47.9163,49.4238,45.2612,22.3362
7月27日2000年,1114.5,#N/A N/A,47.87,47.55,49.62,52.26,109.16,#N/A N/A,63.64,56.88,67.82,74.55,8.2793,#N/A N/A,56.2248,55.7062,51.6359,22.8587,1.0733,#N/A N/A,55.8957,52.9411,57.9662,65.3297
7月28日2000年,1116.75,#N/A N/A,53.71,49.82,59.09,79.05,109.59,#N/A N/A,66.36,58.2,71.91,87.09,8.2794,#N/A N/A,57.6726,56.3544,54.2492,38.4064,1.0834,#N/A N/A,61.0472,55.5069,65.2414,79.1848
7月31日2000年,1116.75,#N/A N/A,53.71,49.82,59.09,79.05,109.43,#N/A N/A,64.43,57.52,68.28,68.3,8.2792,#N/A N/A,53.8375,54.6983,48.3686,23.9345,1.0792,#N/A N/A,58.0127,54.2348,60.3545,63.3848
8月1日2000年,1115.85,#N/A N/A,51.06,48.91,53.95,52.52,109.33,#N/A N/A,63.19,57.1,65.94,56.81,8.2788,#N/A N/A,47.0927,51.5632,38.8846,11.2346,1.0933,#N/A N/A,64.4089,57.6088,69.097,81.7362
8月2日2000年,1115.7,#N/A N/A,50.61,48.76,53.09,48.46,108.99,#N/A N/A,59.03,55.64,58.29,30.58,8.2791,#N/A N/A,51.9544,53.6255,47.5603,44.4152,1.0946,#N/A N/A,64.9392,57.9048,69.788,82.92
8月3日2000年,1114.85,#N/A N/A,48.03,47.88,48.17,29.23,108.33,#N/A N/A,51.89,52.94,46.51,13.04,8.2796,#N/A N/A,58.7567,56.7969,58.5838,71.2666,1.1036,#N/A N/A,68.4447,59.9095,74.2693,89.7917
8月4日2000年,1116,#N/A N/A,51.62,49.16,54.58,60.8,108.65,#N/A N/A,54.75,54.06,51.82,38.64,8.2798,#N/A N/A,61.1275,57.9858,62.163,77.7234,1.101,#N/A N/A,66.3799,59.0688,70.8537,76.4614
8月7日2000年,1117.5,#N/A N/A,55.89,50.8,61.55,79.07,109.1,#N/A N/A,58.48,55.6,58.36,62.14,8.2799,#N/A N/A,62.2946,58.5755,63.9171,80.9363,1.1024,#N/A N/A,66.9579,59.3863,71.6437,78.9817
8月8日2000年,1115.8,#N/A N/A,50.45,48.95,51.47,44.12,108.62,#N/A N/A,53.42,53.62,50.19,38.53,8.2799,#N/A N/A,62.2946,58.5755,63.9171,80.9363,1.1084,#N/A N/A,69.3871,60.7365,74.921,87.5506
8月9日2000年,1114.5,#N/A N/A,46.71,47.59,45.12,29.27,107.82,#N/A N/A,46.23,50.51,39.75,19.76,8.2798,#N/A N/A,60.1985,57.7087,60.3748,61.1066,1.1104,#N/A N/A,70.1743,61.1814,75.9628,89.6587
8月10日2000年,1114.45,#N/A N/A,46.57,47.53,44.88,28.72,108.66,#N/A N/A,53.33,53.44,51.63,54.6,8.2799,#N/A N/A,61.5903,58.3463,62.7003,71.5588,1.101,#N/A N/A,62.0932,57.9862,62.2826,40.8698
8月11日2000年,1115.5,#N/A N/A,50.03,48.77,51.03,55.44,108.53,#N/A N/A,52.18,52.94,49.92,49.6,8.2796,#N/A N/A,55.3383,55.7384,52.3342,32.3893,1.1079,#N/A N/A,65.256,59.5888,67.1657,63.0242
8月14日2000年,1116.5,#N/A N/A,53.14,49.93,56.25,70.98,109.43,#N/A N/A,58.8,55.9,60.21,74.16,8.2795,#N/A N/A,53.3927,54.8924,49.279,25.4295,1.1042,#N/A N/A,62.2563,58.354,62.3,48.4292
8月15日2000年,1116.15,#N/A N/A,51.92,49.52,53.99,60,109.02,#N/A N/A,55.06,54.29,54.47,55.63,8.2788,#N/A N/A,42.2065,49.4564,33.759,7.8095,1.0947,#N/A N/A,55.2355,55.3098,51.5195,25.5984
8月16日2000年,1115.25,#N/A N/A,48.82,48.47,48.34,37.57,108.54,#N/A N/A,50.98,52.46,48.4,38.67,8.2797,#N/A N/A,55.2019,55.3389,54.4905,60.5399,1.0916,#N/A N/A,53.13,54.3527,48.4422,20.7991
8月17日2000年,1114.5,#N/A N/A,46.34,47.6,44.03,25.6,108.53,#N/A N/A,50.89,52.42,48.27,38.3,8.2799,#N/A N/A,57.4895,56.5027,57.7929,66.8586,1.0915,#N/A N/A,53.0597,54.3213,48.3374,20.6121
8月18日2000年,1115.25,#N/A N/A,49.12,48.56,49.14,49.65,108.41,#N/A N/A,49.82,51.95,46.63,32.74,8.2797,#N/A N/A,54.4928,55.0196,53.431,53.9099,1.1033,#N/A N/A,59.8134,57.3277,59.8622,69.3637
8月21日2000年,1114.45,#N/A N/A,46.36,47.6,44.29,32.73,108.7,#N/A N/A,52.42,53,51.15,55.94,8.2799,#N/A N/A,56.9116,56.2087,57.0756,64.2853,1.109,#N/A N/A,62.6118,58.6864,64.202,78.7978
8月22日2000年,1114.15,#N/A N/A,45.33,47.24,42.52,27.46,108.32,#N/A N/A,48.85,51.48,45.48,33.34,8.2799,#N/A N/A,56.9116,56.2087,57.0756,64.2853,1.1156,#N/A N/A,65.5989,60.2043,68.6214,86.1861
8月23日2000年,1113.21,#N/A N/A,42.16,46.11,37.27,15.64,106.96,#N/A N/A,38.68,46.53,31.44,10.52,8.2796,#N/A N/A,52.0946,53.9205,49.6924,36.5309,1.109,#N/A N/A,60.4019,57.9999,60.2531,56.6008
8月24日2000年,1114.25,#N/A N/A,46.6,47.55,45.62,50.8,106.85,#N/A N/A,37.99,46.15,30.58,9.71,8.2799,#N/A N/A,56.0965,55.7826,56.0835,61.478,1.1085,#N/A N/A,60.014,57.834,59.6333,54.4758
8月25日2000年,1114.15,#N/A N/A,46.24,47.42,44.98,47.92,106.86,#N/A N/A,38.1,46.19,30.78,10.65,8.2799,#N/A N/A,56.0965,55.7826,56.0835,61.478,1.1085,#N/A N/A,60.014,57.834,59.6333,54.4758
8月28日2000年,1112,#N/A N/A,39.09,44.78,33.47,16.94,106.53,#N/A N/A,35.88,45.04,27.89,7.04,8.2799,#N/A N/A,56.0965,55.7826,56.0835,61.478,1.1109,#N/A N/A,61.3942,58.4447,62.0074,67.6093
8月29日2000年,1110.3,#N/A N/A,34.55,42.83,27.27,9.59,106.05,#N/A N/A,32.88,43.41,24.18,4.05,8.2799,#N/A N/A,56.0965,55.7826,56.0835,61.478,1.121,#N/A N/A,66.6164,60.9097,70.2824,88.5185
8月30日2000年,1108.55,#N/A N/A,30.61,40.92,22.45,5.74,106.44,#N/A N/A,37.46,45.08,32.4,36.79,8.2788,#N/A N/A,39.7287,47.69,32.1185,7.4104,1.1186,#N/A N/A,64.3875,60.0343,66.4154,71.961
8月31日2000年,1107.78,#N/A N/A,29.04,40.11,20.65,4.54,106.67,#N/A N/A,40.05,46.05,36.93,51.44,8.2786,#N/A N/A,37.5816,46.4232,29.5369,5.9768,1.1264,#N/A N/A,68.1207,61.8764,72.0401,85.3343
9月1日2000年,1105.38,#N/A N/A,24.77,37.71,16.1,2.29,106,#N/A N/A,35.44,43.72,30.28,25.55,8.2787,#N/A N/A,39.3467,47.1493,32.5849,17.8901,1.1115,#N/A N/A,56.0365,56.711,52.9738,36.0569
9月4日2000年,1104.35,#N/A N/A,23.19,36.73,14.56,1.74,105.87,#N/A N/A,34.61,43.28,29.13,22.29,8.2786,#N/A N/A,38.1839,46.4974,31.0728,15.033,1.1138,#N/A N/A,57.2958,57.2804,55.0402,43.5983
9月5日2000年,1105.45,#N/A N/A,28.43,38.49,23.4,29.15,105.84,#N/A N/A,34.41,43.18,28.85,21.35,8.279,#N/A N/A,45.1647,49.3928,42.9801,56.6104,1.1232,#N/A N/A,62.0769,59.5312,62.5969,67.2657
9月6日2000年,1107.35,#N/A N/A,36.48,41.41,36.21,58.88,105.89,#N/A N/A,35.08,43.41,30.12,28.88,8.2794,#N/A N/A,51.1104,52.0757,52.2585,74.9772,1.1492,#N/A N/A,71.5612,64.833,75.4412,88.0575
9月7日2000年,1110.5,#N/A N/A,47.11,45.82,51.39,79.87,105.17,#N/A N/A,30.24,40.9,23.35,9.41,8.279,#N/A N/A,45.7663,49.3682,44.1722,45.859,1.1477,#N/A N/A,70.4663,64.33,73.7964,83.4694
9月8日2000年,1109,#N/A N/A,43.38,44.18,45.58,58.53,106.12,#N/A N/A,41.67,45.22,42.54,61.19,8.2794,#N/A N/A,51.2551,51.9524,52.4497,65.7886,1.1531,#N/A N/A,72.1201,65.3316,75.9224,87.0991
9月11日2000年,1109,#N/A N/A,43.38,44.18,45.58,58.53,106.12,#N/A N/A,41.67,45.22,42.54,61.19,8.2786,#N/A N/A,42.0819,46.9903,39.3293,31.2637,1.1659,#N/A N/A,75.6069,67.565,80.2052,92.7552
